"ROUTE_NUMBER","EMPLOYEE_NUMBER","VEHICLE_NUMBER","READING_TYPE","READING_VALUE","READING_TAKEN"
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 20:52:21
513263,17280389,238,"DISTANCE_TRAVELLED",1318,16-JAN-2012 20:19:31
513263,17280389,238,"DISTANCE_TRAVELLED",1080,16-JAN-2012 16:07:45
513263,17280389,238,"DISTANCE_TRAVELLED",1275,16-JAN-2012 16:06:45
513263,17280389,238,"DISTANCE_TRAVELLED",1029,16-JAN-2012 16:17:46
513263,17280389,238,"DISTANCE_TRAVELLED",1648,16-JAN-2012 20:31:21
513263,17280389,238,"DISTANCE_TRAVELLED",360,16-JAN-2012 20:59:21
513263,17280389,238,"DISTANCE_TRAVELLED",667,16-JAN-2012 21:14:23
513263,17280389,238,"DISTANCE_TRAVELLED",1643,16-JAN-2012 20:40:21
513263,17280389,238,"DISTANCE_TRAVELLED",1398,16-JAN-2012 20:34:21
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:03:21
513263,17280389,238,"DISTANCE_TRAVELLED",766,16-JAN-2012 20:06:05
513263,17280389,238,"DISTANCE_TRAVELLED",838,16-JAN-2012 19:44:46
513263,17280389,238,"DISTANCE_TRAVELLED",816,16-JAN-2012 19:36:46
513263,17280389,238,"DISTANCE_TRAVELLED",338,16-JAN-2012 19:43:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:13:22
513263,17280389,238,"DISTANCE_TRAVELLED",347,16-JAN-2012 19:58:46
513263,17280389,238,"DISTANCE_TRAVELLED",419,16-JAN-2012 21:47:21
513263,17280389,238,"DISTANCE_TRAVELLED",1392,16-JAN-2012 21:50:21
513263,17280389,238,"DISTANCE_TRAVELLED",485,16-JAN-2012 21:45:21
513263,17280389,238,"DISTANCE_TRAVELLED",384,16-JAN-2012 21:20:24
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:04:22
513263,17280389,238,"DISTANCE_TRAVELLED",710,16-JAN-2012 20:05:05
513263,17280389,238,"DISTANCE_TRAVELLED",766,16-JAN-2012 19:37:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:06:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:53:46
513263,17280389,238,"DISTANCE_TRAVELLED",5,16-JAN-2012 19:46:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:52:46
513263,17280389,238,"DISTANCE_TRAVELLED",376,16-JAN-2012 18:59:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:12:22
513263,17280389,238,"DISTANCE_TRAVELLED",362,16-JAN-2012 19:28:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:23:22
513263,17280389,238,"DISTANCE_TRAVELLED",469,16-JAN-2012 19:00:22
513263,17280389,238,"DISTANCE_TRAVELLED",438,16-JAN-2012 19:30:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:49:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:25:22
513263,17280389,238,"DISTANCE_TRAVELLED",566,16-JAN-2012 19:39:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:54:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:16:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:10:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:09:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:27:22
513263,17280389,238,"DISTANCE_TRAVELLED",339,16-JAN-2012 20:08:05
513263,17280389,238,"DISTANCE_TRAVELLED",888,16-JAN-2012 19:38:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:51:46
513263,17280389,238,"DISTANCE_TRAVELLED",682,16-JAN-2012 20:07:05
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:08:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 18:58:22
513263,17280389,238,"DISTANCE_TRAVELLED",16,16-JAN-2012 19:57:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:56:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:55:46
513263,17280389,238,"DISTANCE_TRAVELLED",715,16-JAN-2012 19:45:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:02:21
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:50:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:22:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:05:22
513263,17280389,238,"DISTANCE_TRAVELLED",553,16-JAN-2012 19:40:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:26:22
513263,17280389,238,"DISTANCE_TRAVELLED",827,16-JAN-2012 19:42:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:21:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:47:46
513263,17280389,238,"DISTANCE_TRAVELLED",440,16-JAN-2012 19:35:46
513263,17280389,238,"DISTANCE_TRAVELLED",1638,16-JAN-2012 22:00:21
513263,17280389,238,"DISTANCE_TRAVELLED",857,16-JAN-2012 21:17:24
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:20:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:24:22
513263,17280389,238,"DISTANCE_TRAVELLED",276,16-JAN-2012 20:04:05
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:17:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:18:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:14:22
513263,17280389,238,"DISTANCE_TRAVELLED",1322,16-JAN-2012 21:52:21
513263,17280389,238,"DISTANCE_TRAVELLED",1645,16-JAN-2012 22:04:21
513263,17280389,238,"DISTANCE_TRAVELLED",1010,16-JAN-2012 21:33:05
513263,17280389,238,"DISTANCE_TRAVELLED",224,16-JAN-2012 21:36:05
513263,17280389,238,"DISTANCE_TRAVELLED",41,16-JAN-2012 21:23:24
513263,17280389,238,"DISTANCE_TRAVELLED",1072,16-JAN-2012 21:43:21
513263,17280389,238,"DISTANCE_TRAVELLED",757,16-JAN-2012 22:09:21
513263,17280389,238,"DISTANCE_TRAVELLED",1443,16-JAN-2012 22:11:21
513263,17280389,238,"DISTANCE_TRAVELLED",697,16-JAN-2012 21:16:23
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:01:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:07:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:48:46
513263,17280389,238,"DISTANCE_TRAVELLED",594,16-JAN-2012 19:29:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:15:22
513263,17280389,238,"DISTANCE_TRAVELLED",777,16-JAN-2012 19:41:46
513263,17280389,238,"DISTANCE_TRAVELLED",403,16-JAN-2012 21:31:05
513263,17280389,238,"DISTANCE_TRAVELLED",513,16-JAN-2012 21:44:21
513263,17280389,238,"DISTANCE_TRAVELLED",1647,16-JAN-2012 22:05:21
513263,17280389,238,"DISTANCE_TRAVELLED",487,16-JAN-2012 22:14:21
513263,17280389,238,"DISTANCE_TRAVELLED",1641,16-JAN-2012 21:56:21
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:11:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:19:22
513263,17280389,238,"DISTANCE_TRAVELLED",169,16-JAN-2012 21:21:24
513263,17280389,238,"DISTANCE_TRAVELLED",872,16-JAN-2012 21:29:05
513263,17280389,238,"DISTANCE_TRAVELLED",527,16-JAN-2012 21:28:05
513263,17280389,238,"DISTANCE_TRAVELLED",1321,16-JAN-2012 22:12:21
513263,17280389,238,"DISTANCE_TRAVELLED",810,16-JAN-2012 21:48:21
513263,17280389,238,"DISTANCE_TRAVELLED",661,16-JAN-2012 21:41:21
513263,17280389,238,"DISTANCE_TRAVELLED",1423,16-JAN-2012 22:08:21
513263,17280389,238,"DISTANCE_TRAVELLED",627,16-JAN-2012 21:19:24
513263,17280389,238,"DISTANCE_TRAVELLED",963,16-JAN-2012 21:34:05
513263,17280389,238,"DISTANCE_TRAVELLED",1646,16-JAN-2012 22:03:21
513263,17280389,238,"DISTANCE_TRAVELLED",1030,16-JAN-2012 21:42:21
513263,17280389,238,"DISTANCE_TRAVELLED",1645,16-JAN-2012 21:58:21
513263,17280389,238,"DISTANCE_TRAVELLED",708,16-JAN-2012 21:18:24
513263,17280389,238,"DISTANCE_TRAVELLED",830,16-JAN-2012 22:13:21
513263,17280389,238,"DISTANCE_TRAVELLED",446,16-JAN-2012 21:40:21
513263,17280389,238,"DISTANCE_TRAVELLED",765,16-JAN-2012 21:46:21
513263,17280389,238,"DISTANCE_TRAVELLED",1646,16-JAN-2012 21:57:21
513263,17280389,238,"DISTANCE_TRAVELLED",1637,16-JAN-2012 21:55:21
513263,17280389,238,"DISTANCE_TRAVELLED",1643,16-JAN-2012 22:01:21
513263,17280389,238,"DISTANCE_TRAVELLED",306,16-JAN-2012 21:49:21
513263,17280389,238,"DISTANCE_TRAVELLED",1647,16-JAN-2012 22:02:21
513263,17280389,238,"DISTANCE_TRAVELLED",1646,16-JAN-2012 21:59:21
513263,17280389,238,"DISTANCE_TRAVELLED",1557,16-JAN-2012 21:53:21
513263,17280389,238,"DISTANCE_TRAVELLED",1645,16-JAN-2012 22:07:21
513263,17280389,238,"DISTANCE_TRAVELLED",771,16-JAN-2012 21:30:05
513263,17280389,238,"DISTANCE_TRAVELLED",737,16-JAN-2012 21:35:05
513263,17280389,238,"DISTANCE_TRAVELLED",254,16-JAN-2012 21:22:24
513263,17280389,238,"DISTANCE_TRAVELLED",1648,16-JAN-2012 21:54:21
513263,17280389,238,"DISTANCE_TRAVELLED",1219,16-JAN-2012 22:10:21
513263,17280389,238,"DISTANCE_TRAVELLED",1253,16-JAN-2012 21:51:21
513263,17280389,238,"DISTANCE_TRAVELLED",1643,16-JAN-2012 22:06:21
513263,17280389,238,"DISTANCE_TRAVELLED",631,16-JAN-2012 21:15:23
513263,17280389,238,"DISTANCE_TRAVELLED",857,16-JAN-2012 21:32:05
513263,17280389,238,"DISTANCE_TRAVELLED",1213,16-JAN-2012 17:01:49
513263,17280389,238,"DISTANCE_TRAVELLED",597,16-JAN-2012 16:37:46
513263,17280389,238,"DISTANCE_TRAVELLED",1086,16-JAN-2012 16:38:46
513263,17280389,238,"DISTANCE_TRAVELLED",974,16-JAN-2012 16:39:46
513263,17280389,238,"DISTANCE_TRAVELLED",763,16-JAN-2012 16:44:46
513263,17280389,238,"DISTANCE_TRAVELLED",775,16-JAN-2012 16:45:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:24:59
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:41:22
513263,17280389,238,"DISTANCE_TRAVELLED",143,16-JAN-2012 17:28:59
513263,17280389,238,"DISTANCE_TRAVELLED",1593,16-JAN-2012 16:34:46
513263,17280389,238,"DISTANCE_TRAVELLED",660,16-JAN-2012 16:55:49
513263,17280389,238,"DISTANCE_TRAVELLED",346,16-JAN-2012 17:04:49
513263,17280389,238,"DISTANCE_TRAVELLED",408,16-JAN-2012 17:18:24
513263,17280389,238,"DISTANCE_TRAVELLED",1030,16-JAN-2012 16:41:46
513263,17280389,238,"DISTANCE_TRAVELLED",1647,16-JAN-2012 16:30:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:25:59
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 16:53:49
513263,17280389,238,"DISTANCE_TRAVELLED",53,16-JAN-2012 17:37:22
513263,17280389,238,"DISTANCE_TRAVELLED",1049,16-JAN-2012 16:42:46
513263,17280389,238,"DISTANCE_TRAVELLED",1183,16-JAN-2012 16:59:49
513263,17280389,238,"DISTANCE_TRAVELLED",1646,16-JAN-2012 16:31:46
513263,17280389,238,"DISTANCE_TRAVELLED",1505,16-JAN-2012 16:35:46
513263,17280389,238,"DISTANCE_TRAVELLED",1410,16-JAN-2012 16:36:46
513263,17280389,238,"DISTANCE_TRAVELLED",598,16-JAN-2012 16:46:46
513263,17280389,238,"DISTANCE_TRAVELLED",1647,16-JAN-2012 16:32:46
513263,17280389,238,"DISTANCE_TRAVELLED",49,16-JAN-2012 17:35:22
513263,17280389,238,"DISTANCE_TRAVELLED",105,16-JAN-2012 17:05:49
513263,17280389,238,"DISTANCE_TRAVELLED",235,16-JAN-2012 17:36:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:38:22
513263,17280389,238,"DISTANCE_TRAVELLED",104,16-JAN-2012 17:27:59
513263,17280389,238,"DISTANCE_TRAVELLED",1049,16-JAN-2012 17:02:49
513263,17280389,238,"DISTANCE_TRAVELLED",64,16-JAN-2012 16:54:49
513263,17280389,238,"DISTANCE_TRAVELLED",699,16-JAN-2012 16:40:46
513263,17280389,238,"DISTANCE_TRAVELLED",861,16-JAN-2012 16:56:49
513263,17280389,238,"DISTANCE_TRAVELLED",59,16-JAN-2012 16:47:46
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:39:22
513263,17280389,238,"DISTANCE_TRAVELLED",1309,16-JAN-2012 16:57:49
513263,17280389,238,"DISTANCE_TRAVELLED",12,16-JAN-2012 17:17:25
513263,17280389,238,"DISTANCE_TRAVELLED",1121,16-JAN-2012 16:58:49
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:42:22
513263,17280389,238,"DISTANCE_TRAVELLED",1551,16-JAN-2012 16:33:46
513263,17280389,238,"DISTANCE_TRAVELLED",65,16-JAN-2012 17:11:23
513263,17280389,238,"DISTANCE_TRAVELLED",840,16-JAN-2012 17:00:49
513263,17280389,238,"DISTANCE_TRAVELLED",1362,16-JAN-2012 16:43:46
513263,17280389,238,"DISTANCE_TRAVELLED",486,16-JAN-2012 17:12:23
513263,17280389,238,"DISTANCE_TRAVELLED",925,16-JAN-2012 17:03:49
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:23:59
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:43:22
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:26:59
513263,17280389,238,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:40:22
513263,17280389,238,"ODOMETER",30392,16-JAN-2012 16:13:45
513263,17280389,238,"ODOMETER",30405,16-JAN-2012 16:25:46
513263,17280389,238,"ODOMETER",30449,16-JAN-2012 18:27:20
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:41:38
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:50:22
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:33:20
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:52:22
513263,17280389,238,"ODOMETER",30443,16-JAN-2012 18:09:33
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:46:22
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 18:04:33
513263,17280389,238,"ODOMETER",30446,16-JAN-2012 18:15:33
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:45:22
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:49:22
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:43:38
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:36:20
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:32:20
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:51:22
513263,17280389,238,"ODOMETER",30501,16-JAN-2012 20:47:21
513263,17280389,238,"ODOMETER",30491,16-JAN-2012 20:41:21
513263,17280389,238,"ODOMETER",30471,16-JAN-2012 20:28:21
513263,17280389,238,"ODOMETER",30408,16-JAN-2012 16:27:46
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 16:02:45
513263,17280389,238,"ODOMETER",30391,16-JAN-2012 16:08:45
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 16:01:45
513263,17280389,238,"ODOMETER",30393,16-JAN-2012 16:14:45
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:24:06
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:18:06
513263,17280389,238,"ODOMETER",30402,16-JAN-2012 16:23:46
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 16:00:45
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:23:06
513263,17280389,238,"ODOMETER",30387,16-JAN-2012 16:03:45
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:20:06
513263,17280389,238,"ODOMETER",30406,16-JAN-2012 16:26:46
513263,17280389,238,"ODOMETER",30388,16-JAN-2012 16:05:45
513263,17280389,238,"ODOMETER",30392,16-JAN-2012 16:10:45
513263,17280389,238,"ODOMETER",30394,16-JAN-2012 16:16:46
513263,17280389,238,"ODOMETER",30403,16-JAN-2012 16:24:46
513263,17280389,238,"ODOMETER",30396,16-JAN-2012 16:18:46
513263,17280389,238,"ODOMETER",30398,16-JAN-2012 16:20:46
513263,17280389,238,"ODOMETER",30392,16-JAN-2012 16:12:45
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:53:21
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:50:21
513263,17280389,238,"ODOMETER",30477,16-JAN-2012 20:21:31
513263,17280389,238,"ODOMETER",30392,16-JAN-2012 16:11:45
513263,17280389,238,"ODOMETER",30399,16-JAN-2012 16:21:46
513263,17280389,238,"ODOMETER",30400,16-JAN-2012 16:22:46
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:16:10
513263,17280389,238,"ODOMETER",30397,16-JAN-2012 16:19:46
513263,17280389,238,"ODOMETER",30393,16-JAN-2012 16:15:45
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:57:21
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:54:21
513263,17280389,238,"ODOMETER",30470,16-JAN-2012 20:15:31
513263,17280389,238,"ODOMETER",30474,16-JAN-2012 20:30:21
513263,17280389,238,"ODOMETER",30483,16-JAN-2012 20:36:21
513263,17280389,238,"ODOMETER",30410,16-JAN-2012 16:28:46
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:45:38
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:44:38
513263,17280389,238,"ODOMETER",30455,16-JAN-2012 18:50:39
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:54:22
513263,17280389,238,"ODOMETER",30448,16-JAN-2012 18:25:20
513263,17280389,238,"ODOMETER",30508,16-JAN-2012 21:13:23
513263,17280389,238,"ODOMETER",30505,16-JAN-2012 20:58:21
513263,17280389,238,"ODOMETER",30498,16-JAN-2012 20:45:21
513263,17280389,238,"ODOMETER",30469,16-JAN-2012 20:27:21
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:55:21
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:56:22
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:34:20
513263,17280389,238,"ODOMETER",30451,16-JAN-2012 18:46:39
513263,17280389,238,"ODOMETER",30448,16-JAN-2012 18:26:20
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:51:21
513263,17280389,238,"ODOMETER",30506,16-JAN-2012 21:06:39
513263,17280389,238,"ODOMETER",30503,16-JAN-2012 20:49:21
513263,17280389,238,"ODOMETER",30479,16-JAN-2012 20:22:31
513263,17280389,238,"ODOMETER",30476,16-JAN-2012 20:20:31
513263,17280389,238,"ODOMETER",30481,16-JAN-2012 20:35:21
513263,17280389,238,"ODOMETER",30452,16-JAN-2012 18:47:39
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:55:22
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:35:20
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:31:20
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:42:39
513263,17280389,238,"ODOMETER",30469,16-JAN-2012 20:13:31
513263,17280389,238,"ODOMETER",30479,16-JAN-2012 20:33:21
513263,17280389,238,"ODOMETER",30473,16-JAN-2012 20:18:31
513263,17280389,238,"ODOMETER",30447,16-JAN-2012 18:23:20
513263,17280389,238,"ODOMETER",30443,16-JAN-2012 18:11:33
513263,17280389,238,"ODOMETER",30445,16-JAN-2012 18:14:33
513263,17280389,238,"ODOMETER",30443,16-JAN-2012 18:10:33
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 18:05:33
513263,17280389,238,"ODOMETER",30444,16-JAN-2012 18:12:33
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:47:22
513263,17280389,238,"ODOMETER",30446,16-JAN-2012 18:22:20
513263,17280389,238,"ODOMETER",30446,16-JAN-2012 18:21:20
513263,17280389,238,"ODOMETER",30454,16-JAN-2012 18:49:39
513263,17280389,238,"ODOMETER",30453,16-JAN-2012 18:48:39
513263,17280389,238,"ODOMETER",30443,16-JAN-2012 18:07:33
513263,17280389,238,"ODOMETER",30444,16-JAN-2012 18:13:33
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:37:20
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:48:22
513263,17280389,238,"ODOMETER",30449,16-JAN-2012 18:28:20
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:44:22
513263,17280389,238,"ODOMETER",30442,16-JAN-2012 17:53:22
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:30:20
513263,17280389,238,"ODOMETER",30448,16-JAN-2012 18:24:20
513263,17280389,238,"ODOMETER",30450,16-JAN-2012 18:29:20
513263,17280389,238,"ODOMETER",30443,16-JAN-2012 18:06:33
513263,17280389,238,"ODOMETER",30443,16-JAN-2012 18:08:33
513263,17280389,238,"ODOMETER",30499,16-JAN-2012 20:46:21
513263,17280389,238,"ODOMETER",30469,16-JAN-2012 20:14:31
513263,17280389,238,"ODOMETER",30472,16-JAN-2012 20:29:21
513263,17280389,238,"ODOMETER",30502,16-JAN-2012 20:48:21
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:56:21
513263,17280389,238,"ODOMETER",30496,16-JAN-2012 20:44:21
513263,17280389,238,"ODOMETER",30494,16-JAN-2012 20:43:21
513263,17280389,238,"ODOMETER",30470,16-JAN-2012 20:26:00
513263,17280389,238,"ODOMETER",30506,16-JAN-2012 21:05:39
513263,17280389,238,"ODOMETER",30485,16-JAN-2012 20:37:21
513263,17280389,238,"ODOMETER",30477,16-JAN-2012 20:32:21
513263,17280389,238,"ODOMETER",30506,16-JAN-2012 21:07:39
513263,17280389,238,"ODOMETER",30481,16-JAN-2012 20:23:31
513263,17280389,238,"ODOMETER",30486,16-JAN-2012 20:38:21
513263,17280389,238,"ODOMETER",30493,16-JAN-2012 20:42:21
513263,17280389,238,"ODOMETER",30392,16-JAN-2012 16:09:45
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:21:06
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:22:06
513263,17280389,238,"ODOMETER",30488,16-JAN-2012 20:39:21
513263,17280389,238,"ODOMETER",30386,16-JAN-2012 15:19:06
513263,17280389,238,"ODOMETER",30388,16-JAN-2012 16:04:45
513263,17280389,238,"ODOMETER",30411,16-JAN-2012 16:29:46
513263,17280389,238,"ODOMETER",30472,16-JAN-2012 20:17:31
513263,17280389,238,"ODOMETER",30471,16-JAN-2012 20:16:31
513263,17280389,238,"ODOMETER",30504,16-JAN-2012 20:52:21
513263,17280389,238,"ODOMETER",30474,16-JAN-2012 20:19:31
513263,17280389,238,"ODOMETER",30390,16-JAN-2012 16:07:45
513263,17280389,238,"ODOMETER",30389,16-JAN-2012 16:06:45
513263,17280389,238,"ODOMETER",30395,16-JAN-2012 16:17:46
513263,17280389,238,"ODOMETER",30475,16-JAN-2012 20:31:21
513263,17280389,238,"ODOMETER",30505,16-JAN-2012 20:59:21
513263,17280389,238,"ODOMETER",30509,16-JAN-2012 21:14:23
513263,17280389,238,"ODOMETER",30490,16-JAN-2012 20:40:21
513263,17280389,238,"ODOMETER",30480,16-JAN-2012 20:34:21
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:03:21
513263,17280389,238,"ODOMETER",30467,16-JAN-2012 20:06:05
513263,17280389,238,"ODOMETER",30464,16-JAN-2012 19:44:46
513263,17280389,238,"ODOMETER",30459,16-JAN-2012 19:36:46
513263,17280389,238,"ODOMETER",30463,16-JAN-2012 19:43:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:13:22
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:58:46
513263,17280389,238,"ODOMETER",30525,16-JAN-2012 21:47:21
513263,17280389,238,"ODOMETER",30527,16-JAN-2012 21:50:21
513263,17280389,238,"ODOMETER",30524,16-JAN-2012 21:45:21
513263,17280389,238,"ODOMETER",30513,16-JAN-2012 21:20:24
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:04:22
513263,17280389,238,"ODOMETER",30466,16-JAN-2012 20:05:05
513263,17280389,238,"ODOMETER",30460,16-JAN-2012 19:37:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:06:22
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:53:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:46:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:52:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 18:59:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:12:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:28:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:23:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:00:22
513263,17280389,238,"ODOMETER",30457,16-JAN-2012 19:30:22
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:49:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:25:22
513263,17280389,238,"ODOMETER",30461,16-JAN-2012 19:39:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:54:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:16:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:10:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:09:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:27:22
513263,17280389,238,"ODOMETER",30468,16-JAN-2012 20:08:05
513263,17280389,238,"ODOMETER",30460,16-JAN-2012 19:38:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:51:46
513263,17280389,238,"ODOMETER",30468,16-JAN-2012 20:07:05
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:08:22
513263,17280389,238,"ODOMETER",30455,16-JAN-2012 18:58:22
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:57:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:56:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:55:46
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:45:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:02:21
513263,17280389,238,"ODOMETER",30465,16-JAN-2012 19:50:46
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:22:22
513263,17280389,238,"ODOMETER",30456,16-JAN-2012 19:05:22
